,薬効分類名称,一般名,剤形,総計(処方数量),男_0～4歳,男_5～9歳,男_10～14歳,男_15～19歳,男_20～24歳,男_25～29歳,男_30～34歳,男_35～39歳,男_40～44歳,男_45～49歳,男_50～54歳,男_55～59歳,男_60～64歳,男_65～69歳,男_70～74歳,男_75～79歳,男_80～84歳,男_85～89歳,男_90～94歳,男_95～99歳,男_100歳以上,女_0～4歳,女_5～9歳,女_10～14歳,女_15～19歳,女_20～24歳,女_25～29歳,女_30～34歳,女_35～39歳,女_40～44歳,女_45～49歳,女_50～54歳,女_55～59歳,女_60～64歳,女_65～69歳,女_70～74歳,女_75～79歳,女_80～84歳,女_85～89歳,女_90～94歳,女_95～99歳,女_100歳以上
2813,合成抗菌剤,レボフロキサシン水和物,注射剤,886093.0,0.0,0.0,0.0,1339.0,1876.0,1712.0,2350.0,2994.0,4103.0,8796.0,14089.0,19209.0,26464.0,39561.0,71406.0,85951.0,87356.0,71373.0,36838.0,8540.0,591.0,0.0,0.0,0.0,1010.0,2530.0,2277.0,2272.0,2549.0,3564.0,6509.0,9232.0,10147.0,13659.0,18686.0,32790.0,42478.0,57531.0,70995.0,56572.0,22977.0,3134.0
3989,消化性潰瘍用剤,※未登録：ランソプラゾールカプセル１５ｍｇ「武田テバ」,カプセル剤,884002.0,0.0,0.0,0.0,0.0,0.0,0.0,1137.0,1746.0,3614.0,9765.0,21405.0,26120.0,36469.0,47593.0,71537.0,69974.0,58059.0,36760.0,15675.0,1635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1838.0,2970.0,7056.0,11514.0,16031.0,22589.0,31064.0,57944.0,79180.0,84051.0,78307.0,47564.0,16920.0,2993.0
4491,生薬,ショウバク,その他（内服）,882635.0,0.0,10224.0,7681.0,11261.0,5368.0,15279.0,5005.0,6417.0,13046.0,16732.0,28077.0,8852.0,15095.0,3115.0,7384.0,8044.0,10847.0,3725.0,0.0,0.0,0.0,0.0,3566.0,12583.0,10463.0,14101.0,18176.0,34590.0,39732.0,77610.0,137897.0,83804.0,61982.0,52435.0,41626.0,43726.0,34437.0,19070.0,6932.0,3589.0,0.0,0.0
6394,鎮けい剤,※未登録：アフロクアロン錠２０ｍｇ「トーワ」,錠剤,880539.0,0.0,0.0,0.0,0.0,1369.0,2150.0,6066.0,7196.0,13326.0,17341.0,27703.0,30172.0,34991.0,32922.0,43679.0,34209.0,42175.0,23154.0,8340.0,1142.0,0.0,0.0,0.0,0.0,0.0,2807.0,2624.0,8044.0,7993.0,14180.0,29958.0,40420.0,35239.0,42141.0,56712.0,73658.0,72743.0,72638.0,49194.0,20905.0,6237.0,0.0
4440,生薬,キョウカツ,その他（内服）,879125.0,0.0,0.0,0.0,4643.0,1721.0,3212.0,3425.0,6776.0,5465.0,10290.0,15819.0,26525.0,24209.0,25964.0,27549.0,33128.0,15314.0,4557.0,1013.0,0.0,0.0,0.0,0.0,1832.0,4140.0,2140.0,4503.0,7205.0,17723.0,29887.0,61885.0,82027.0,82577.0,70062.0,76686.0,65331.0,71351.0,40634.0,21582.0,5618.0,0.0,1316.0
3717,機能検査用試薬,グルカゴン（遺伝子組換え）,注射剤,878913.0,0.0,0.0,0.0,0.0,0.0,610.0,1025.0,2786.0,5006.0,9670.0,16799.0,25867.0,41582.0,61989.0,110504.0,123283.0,98658.0,46182.0,11692.0,1261.0,0.0,502.0,0.0,0.0,0.0,0.0,620.0,1486.0,2190.0,4758.0,7959.0,11800.0,14845.0,19063.0,25804.0,50917.0,63323.0,60570.0,35604.0,13937.0,3033.0,0.0
6202,解毒剤,レボホリナートカルシウム,注射剤,878740.0,0.0,577.0,1698.0,3622.0,516.0,565.0,1698.0,1638.0,7238.0,16083.0,34961.0,47742.0,68065.0,91573.0,118377.0,87130.0,31221.0,3825.0,0.0,0.0,0.0,0.0,0.0,554.0,0.0,503.0,0.0,877.0,1277.0,4282.0,10701.0,20040.0,27447.0,34298.0,50412.0,77103.0,65237.0,26800.0,3165.0,0.0,0.0,0.0
5773,血液代用剤,※未登録：生理食塩液「ＮＰ」　２０ｍＬ,注射剤,878388.0,15414.0,6114.0,3856.0,4659.0,6707.0,7097.0,7252.0,8662.0,11116.0,16072.0,21640.0,24058.0,34740.0,38701.0,63088.0,66040.0,59408.0,49377.0,20681.0,5132.0,597.0,10887.0,4968.0,2889.0,3953.0,5809.0,8743.0,10370.0,11208.0,12712.0,16806.0,18182.0,19398.0,22505.0,21399.0,39394.0,40516.0,50596.0,54855.0,35367.0,13587.0,1835.0
1400,ビタミンＢ１剤,ビスベンチアミン,錠剤,878040.0,0.0,0.0,1160.0,0.0,0.0,0.0,1964.0,5124.0,15688.0,16021.0,39981.0,51760.0,62068.0,58825.0,61559.0,55387.0,45298.0,32821.0,8497.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.0,3528.0,2741.0,6900.0,7795.0,17304.0,26646.0,25687.0,20442.0,17526.0,47422.0,60478.0,60847.0,58423.0,36518.0,10430.0,0.0
6837,高脂血症用剤,※未登録：ペリシット錠２５０ｍｇ,錠剤,876939.0,0.0,0.0,0.0,0.0,0.0,0.0,2092.0,5832.0,12335.0,26005.0,49906.0,57624.0,60531.0,66691.0,80068.0,81756.0,50750.0,23934.0,10104.0,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.0,3713.0,4641.0,7478.0,14109.0,19127.0,24637.0,32290.0,43463.0,56019.0,54088.0,42170.0,22167.0,7398.0,0.0
2252,代謝拮抗剤,ドキシフルリジン,カプセル剤,876000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1952.0,4780.0,11004.0,15633.0,9108.0,11741.0,5686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4369.0,14261.0,32213.0,97328.0,100363.0,107414.0,89708.0,93946.0,87430.0,86060.0,54195.0,30642.0,10874.0,0.0,0.0
4115,漢方製剤,※未登録：テイコク八味丸エキス顆粒,散剤・顆粒剤,874831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2328.0,0.0,3752.0,13521.0,31239.0,32292.0,56937.0,105052.0,112619.0,97715.0,78098.0,21675.0,5562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3180.0,2655.0,6495.0,6627.0,16934.0,12104.0,24899.0,30780.0,59900.0,62237.0,48442.0,14667.0,9349.0,0.0
5824,血液代用剤,ヒドロキシエチルデンプン１３００００,注射剤,873859.0,1558.0,590.0,959.0,2394.0,2237.0,2138.0,2654.0,4083.0,6695.0,11891.0,19551.0,25368.0,34216.0,47081.0,68684.0,64546.0,40631.0,18619.0,5382.0,893.0,0.0,1315.0,611.0,1261.0,2449.0,8451.0,35129.0,64682.0,59762.0,30773.0,18246.0,20525.0,20507.0,24734.0,31965.0,49224.0,52102.0,42305.0,27521.0,12962.0,3768.0,0.0
5127,糖尿病用剤,※未登録：ピオグリタゾン錠１５ｍｇ「ＴＣＫ」,錠剤,872173.0,0.0,0.0,0.0,0.0,0.0,0.0,2204.0,5974.0,6707.0,18225.0,39851.0,49576.0,60873.0,67904.0,101967.0,94936.0,58334.0,31308.0,4553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417.0,0.0,9014.0,11474.0,22258.0,29324.0,37619.0,61508.0,70669.0,45453.0,28633.0,7065.0,0.0,0.0
5876,血液凝固阻止剤,※未登録：ヘパリンＮａ注１万単位／１０ｍＬ「モチダ」　１０，０００単位,注射剤,871456.0,7044.0,559.0,978.0,1040.0,874.0,1634.0,2455.0,3900.0,10552.0,14426.0,26166.0,31538.0,39579.0,69052.0,84244.0,103546.0,77345.0,44212.0,16296.0,3888.0,415.0,5584.0,1292.0,741.0,855.0,1066.0,1742.0,2034.0,3054.0,3905.0,7253.0,9961.0,12401.0,14803.0,23166.0,39853.0,50397.0,50243.0,63716.0,26426.0,8743.0,1007.0
3796,止血剤,※未登録：トランサミン注１０％　１０ｍＬ,注射剤,871093.0,1754.0,1080.0,1466.0,3593.0,4746.0,4860.0,5475.0,6794.0,9266.0,14689.0,20546.0,24667.0,32070.0,41049.0,63110.0,66617.0,56339.0,38603.0,17122.0,3962.0,0.0,1408.0,0.0,1227.0,3034.0,6877.0,17151.0,23809.0,20175.0,12420.0,12028.0,16689.0,18825.0,24290.0,31864.0,52845.0,60363.0,57661.0,45632.0,27513.0,11233.0,1345.0
2566,制酸剤,沈降炭酸カルシウム,その他（内服）,868952.0,1492.0,3707.0,4808.0,1224.0,0.0,1196.0,0.0,10029.0,16203.0,23223.0,35581.0,50689.0,53975.0,40013.0,71549.0,50274.0,33212.0,16638.0,2049.0,1211.0,0.0,3158.0,7254.0,1783.0,1738.0,2740.0,0.0,3544.0,6326.0,4859.0,9730.0,32828.0,31272.0,42634.0,43936.0,62682.0,66031.0,50823.0,25052.0,10060.0,2428.0,0.0
285,その他のホルモン剤（抗ホルモン剤を含む。）,インスリンアスパルト（遺伝子組換え）［インスリンアスパルト後続１］,注射剤,868444.0,0.0,0.0,1164.0,3617.0,5712.0,7478.0,10533.0,14287.0,19225.0,33132.0,48784.0,54218.0,56786.0,58574.0,75992.0,67302.0,38894.0,15936.0,3271.0,0.0,0.0,0.0,437.0,3640.0,3493.0,4979.0,7880.0,10355.0,14949.0,15599.0,20683.0,25301.0,27785.0,29117.0,33993.0,45597.0,43804.0,28553.0,13619.0,5777.0,0.0,0.0
6041,血管拡張剤,※未登録：ジラゼプ塩酸塩錠５０ｍｇ「日新」,錠剤,867457.0,0.0,0.0,0.0,0.0,3605.0,2392.0,5295.0,7577.0,4510.0,15032.0,19713.0,18378.0,15228.0,38611.0,58734.0,52135.0,47199.0,47585.0,17477.0,3499.0,1170.0,0.0,0.0,0.0,1592.0,3051.0,2983.0,4053.0,5756.0,5443.0,10172.0,13527.0,13021.0,17057.0,38977.0,64534.0,64603.0,85196.0,86089.0,65230.0,18968.0,1740.0
2360,催眠鎮静剤，抗不安剤,※未登録：ゾルピデム酒石酸塩錠１０ｍｇ「オーハラ」,錠剤,864747.0,0.0,0.0,0.0,0.0,3157.0,5502.0,8846.0,16186.0,16901.0,30837.0,40331.0,35706.0,38193.0,33054.0,44635.0,49625.0,39463.0,26810.0,7356.0,0.0,0.0,0.0,0.0,0.0,1004.0,4439.0,9046.0,12345.0,19764.0,22210.0,32070.0,35744.0,31516.0,35519.0,31251.0,55782.0,63164.0,57622.0,37350.0,13290.0,3872.0,0.0
5486,腹膜透析用剤,※未登録：レギュニール　ＬＣａ　１．５腹膜透析液　２．５Ｌ,注射剤,864705.0,2356.0,536.0,500.0,556.0,529.0,1556.0,2848.0,10793.0,19322.0,27918.0,55160.0,70576.0,87270.0,77230.0,84773.0,60714.0,33059.0,15112.0,5025.0,0.0,0.0,912.0,0.0,1158.0,0.0,0.0,2108.0,3484.0,6748.0,12350.0,24015.0,32784.0,35504.0,52402.0,36393.0,38854.0,23210.0,19835.0,10989.0,3364.0,0.0,0.0
3509,抗ヒスタミン剤,ヒベンズ酸プロメタジン,散剤・顆粒剤,860680.0,0.0,0.0,0.0,2951.0,6596.0,9782.0,16754.0,18004.0,28119.0,57399.0,73231.0,67802.0,60774.0,53935.0,49968.0,21793.0,10362.0,3085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1932.0,4440.0,9122.0,12521.0,22960.0,36673.0,47998.0,48669.0,41339.0,38159.0,44497.0,28401.0,18959.0,9897.0,2659.0,0.0,0.0
5095,糖尿病用剤,※未登録：アカルボース錠５０ｍｇ「ＹＤ」,錠剤,860425.0,0.0,0.0,0.0,0.0,0.0,1317.0,0.0,3910.0,11905.0,15509.0,26766.0,34984.0,42627.0,71510.0,80392.0,97592.0,63194.0,39995.0,8435.0,1794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2631.0,0.0,5978.0,12336.0,16042.0,20553.0,31439.0,54542.0,69338.0,69381.0,41010.0,24429.0,1506.0,0.0
4281,漢方製剤,甘草湯エキス,散剤・顆粒剤,860118.0,5362.0,8141.0,9579.0,17321.0,17004.0,18502.0,24016.0,26522.0,28808.0,25861.0,24957.0,25677.0,22996.0,21817.0,27074.0,17220.0,13319.0,6095.0,0.0,0.0,0.0,4031.0,7361.0,7930.0,15716.0,24845.0,31387.0,36867.0,44568.0,40749.0,39347.0,47304.0,40717.0,34192.0,31075.0,39180.0,31547.0,22327.0,11663.0,5846.0,1026.0,0.0
349,その他の中枢神経系用薬,※未登録：ドネペジル塩酸塩ＯＤ錠３ｍｇ「タナベ」,錠剤,858243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2834.0,6057.0,20291.0,39652.0,73274.0,73737.0,26926.0,4149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586.0,2293.0,7801.0,32734.0,82654.0,156802.0,178929.0,101622.0,33141.0,4548.0
2265,健胃消化剤,β－ガラクトシダーゼ（アスペルギルス）,散剤・顆粒剤,851395.0,307121.0,19165.0,4131.0,4524.0,4293.0,1880.0,2480.0,2898.0,3426.0,5539.0,4064.0,10164.0,5640.0,9003.0,11135.0,8419.0,15486.0,6215.0,3472.0,0.0,0.0,243045.0,12254.0,6511.0,4076.0,2379.0,3566.0,3688.0,2397.0,3616.0,3590.0,8028.0,6692.0,8889.0,8497.0,27081.0,13481.0,17812.0,14348.0,8324.0,2907.0,0.0
6693,鎮痛，鎮痒，収斂，消炎剤,デキサメタゾン,点眼・点耳・点鼻剤,850735.0,54985.0,21743.0,21735.0,15468.0,15982.0,14148.0,17270.0,21667.0,20253.0,24147.0,27104.0,23137.0,23613.0,28609.0,52109.0,50259.0,43644.0,30554.0,9740.0,0.0,0.0,39354.0,19155.0,15603.0,10689.0,6159.0,8255.0,9072.0,10592.0,12889.0,16573.0,16700.0,15839.0,12011.0,13442.0,22106.0,26130.0,26891.0,16961.0,12824.0,2742.0,0.0
2883,呼吸促進剤,フルマゼニル,注射剤,850365.0,0.0,0.0,0.0,2066.0,3260.0,4738.0,6468.0,10488.0,15520.0,22905.0,30358.0,34399.0,40046.0,47145.0,66313.0,64526.0,45602.0,22155.0,5868.0,597.0,0.0,0.0,0.0,0.0,1001.0,3599.0,6233.0,8445.0,13846.0,21004.0,28075.0,34398.0,34141.0,35077.0,38526.0,55108.0,55931.0,42534.0,25388.0,10679.0,2534.0,0.0
2354,催眠鎮静剤，抗不安剤,※未登録：ソメリン錠１０ｍｇ,錠剤,849398.0,0.0,0.0,0.0,0.0,1596.0,5175.0,11824.0,21838.0,33224.0,52222.0,66284.0,59842.0,45302.0,39912.0,26206.0,21328.0,10557.0,6956.0,1379.0,0.0,0.0,0.0,0.0,0.0,1238.0,5282.0,10722.0,17806.0,27837.0,35047.0,60448.0,56713.0,53526.0,40151.0,37442.0,32288.0,23193.0,16241.0,11649.0,2420.0,0.0,0.0
2263,代謝拮抗剤,メトトレキサート,錠剤,849278.0,22923.0,48462.0,38316.0,37645.0,11621.0,8264.0,5791.0,11191.0,10465.0,18056.0,23193.0,23849.0,23793.0,25554.0,29829.0,14906.0,7326.0,1924.0,0.0,0.0,0.0,19641.0,35229.0,31138.0,22470.0,9857.0,7309.0,5982.0,8562.0,17757.0,23824.0,35785.0,37819.0,42611.0,48167.0,57324.0,44455.0,19145.0,7962.0,2162.0,0.0,0.0
3837,気管支拡張剤,※未登録：ツロブテロールテープ０．５ｍｇ「日医工」,軟膏・クリーム・外用液,848058.0,442172.0,5660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377483.0,5358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,0.0,0.0
997,その他の腫瘍用薬,ソトラシブ,錠剤,847978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1736.0,1488.0,16270.0,32950.0,45327.0,101699.0,161337.0,151557.0,97115.0,19720.0,5960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3360.0,4704.0,9316.0,27230.0,24409.0,59430.0,28756.0,40390.0,7668.0,1232.0,0.0,0.0
4447,生薬,ケイヒ,散剤・顆粒剤,847137.0,0.0,0.0,1191.0,3754.0,0.0,3690.0,1932.0,4172.0,10012.0,10817.0,13283.0,12635.0,15126.0,24027.0,34693.0,26113.0,21855.0,5827.0,0.0,0.0,0.0,0.0,0.0,0.0,5742.0,4992.0,10343.0,13826.0,32625.0,48589.0,61079.0,71241.0,56379.0,56461.0,59343.0,65813.0,56450.0,39097.0,23609.0,8188.0,0.0,0.0
2284,健胃消化剤,※未登録：パンクレアチン〈ハチ〉,その他（内服）,845895.0,0.0,0.0,0.0,0.0,1128.0,1188.0,1078.0,4757.0,5528.0,11270.0,15513.0,24160.0,32483.0,43458.0,56775.0,68821.0,64999.0,41033.0,13139.0,2336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2460.0,4765.0,8180.0,7899.0,12324.0,20460.0,29341.0,34261.0,58495.0,81488.0,82571.0,63212.0,29623.0,4373.0,1061.0
5749,血液代用剤,※未登録：塩化ナトリウム注１０％シリンジ「テルモ」　２０ｍＬ,注射剤,844639.0,20845.0,14034.0,7887.0,7603.0,8861.0,3090.0,1777.0,3084.0,3092.0,5348.0,12376.0,20481.0,25655.0,33827.0,64260.0,73077.0,75109.0,59062.0,31277.0,6710.0,469.0,14007.0,7487.0,9129.0,5051.0,1280.0,3907.0,5568.0,4244.0,3140.0,5186.0,9660.0,10177.0,14222.0,17936.0,28837.0,40936.0,51774.0,59615.0,45914.0,21638.0,3109.0
6692,鎮痛，鎮痒，収斂，消炎剤,チンク油,坐剤,842397.0,64142.0,15178.0,10145.0,5810.0,8659.0,11752.0,8400.0,19978.0,6938.0,9578.0,13407.0,12521.0,14939.0,22111.0,29293.0,26046.0,37895.0,25240.0,9424.0,1597.0,0.0,63060.0,14748.0,9230.0,5576.0,7624.0,5279.0,8438.0,4949.0,5618.0,9212.0,11117.0,13721.0,15237.0,15134.0,29289.0,34259.0,52521.0,48839.0,34211.0,12841.0,2408.0
2497,利尿剤,※未登録：トリクロルメチアジド錠２ｍｇ「ツルハラ」,錠剤,842044.0,0.0,0.0,0.0,0.0,1011.0,0.0,1133.0,5891.0,10766.0,18514.0,30249.0,29423.0,42971.0,46939.0,65672.0,64316.0,49539.0,33235.0,13404.0,2908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2413.0,7699.0,16646.0,20267.0,24169.0,31484.0,61327.0,75240.0,67193.0,67521.0,36950.0,10445.0,0.0
2221,他に分類されない治療を主目的としない医薬品,リン酸二水素ナトリウム一水和物・無水リン酸水素二ナトリウム,錠剤,841895.0,0.0,0.0,0.0,6320.0,11155.0,14234.0,16432.0,20829.0,31010.0,38418.0,40319.0,36092.0,31318.0,19534.0,21556.0,13371.0,7889.0,1486.0,0.0,0.0,0.0,0.0,0.0,0.0,6885.0,13911.0,15408.0,20226.0,32439.0,49125.0,68928.0,75787.0,69040.0,55172.0,38631.0,35505.0,23718.0,10022.0,2391.0,0.0,0.0,0.0
6222,解熱鎮痛消炎剤,※未登録：キョーリンＡＰ２配合顆粒,散剤・顆粒剤,840578.0,0.0,5546.0,8247.0,12282.0,9418.0,10693.0,12583.0,14998.0,14349.0,18493.0,20970.0,23458.0,22446.0,20458.0,31953.0,27693.0,20336.0,19729.0,7649.0,1197.0,0.0,0.0,4692.0,6483.0,9611.0,10547.0,10387.0,11718.0,14820.0,20857.0,25802.0,26938.0,33113.0,36231.0,36616.0,64390.0,61371.0,68352.0,59753.0,29764.0,5976.0,0.0
524,その他の外皮用薬,タカルシトール水和物,点眼・点耳・点鼻剤,839138.0,0.0,0.0,1330.0,3310.0,2680.0,6481.0,8695.0,18591.0,25173.0,48172.0,68911.0,62108.0,53224.0,53288.0,69234.0,54964.0,28217.0,11560.0,5880.0,0.0,0.0,0.0,1570.0,2870.0,1655.0,2945.0,3260.0,6415.0,11075.0,14910.0,25961.0,34251.0,26179.0,33643.0,27144.0,27877.0,31434.0,21036.0,16077.0,1900.0,0.0,0.0
4427,生薬,カロコン,その他（内服）,838842.0,0.0,0.0,1805.0,3543.0,4341.0,1027.0,4297.0,4420.0,7589.0,17922.0,35691.0,21564.0,35350.0,22219.0,44388.0,29329.0,13860.0,7774.0,1480.0,0.0,0.0,0.0,0.0,1274.0,5977.0,2245.0,4745.0,10052.0,18099.0,27252.0,49415.0,81410.0,81707.0,72903.0,67485.0,46837.0,38596.0,30519.0,14063.0,1887.0,0.0,0.0
341,その他の中枢神経系用薬,※未登録：チアプリド細粒１０％「サワイ」,散剤・顆粒剤,838115.0,0.0,0.0,0.0,0.0,0.0,1034.0,0.0,0.0,4124.0,3350.0,3309.0,6553.0,11716.0,11075.0,30687.0,38073.0,46355.0,44180.0,31399.0,8745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2661.0,1784.0,1610.0,1972.0,3559.0,2766.0,4847.0,9697.0,23650.0,55684.0,105164.0,156391.0,139398.0,62963.0,7607.0
4409,生薬,ウヤク,その他（内服）,837776.0,0.0,2777.0,0.0,0.0,0.0,0.0,3025.0,4308.0,7105.0,10824.0,11273.0,10677.0,33557.0,36211.0,36089.0,43613.0,26496.0,9692.0,0.0,0.0,0.0,0.0,0.0,0.0,3312.0,3974.0,8223.0,19608.0,41260.0,59371.0,81881.0,69586.0,55868.0,46722.0,41876.0,57018.0,51998.0,30122.0,11041.0,2566.0,1855.0,0.0
834,その他の消化器官用薬,クロルヘキシジン塩酸塩・ジフェンヒドラミン配合剤,坐剤,837223.0,13748.0,16247.0,10067.0,5953.0,2655.0,2971.0,3673.0,4847.0,6013.0,7276.0,8833.0,11102.0,14823.0,18966.0,29807.0,33436.0,33451.0,23767.0,8361.0,1855.0,0.0,13301.0,15962.0,8308.0,6846.0,6156.0,7257.0,7878.0,9383.0,11730.0,15037.0,20389.0,24593.0,27772.0,32938.0,58701.0,75414.0,85147.0,77152.0,46312.0,13868.0,0.0
3445,抗パーキンソン剤,アマンタジン塩酸塩,散剤・顆粒剤,835959.0,0.0,0.0,0.0,0.0,1185.0,3851.0,4591.0,4813.0,8086.0,14019.0,16320.0,15865.0,28119.0,33613.0,43852.0,45683.0,46084.0,28357.0,13031.0,1660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182.0,2125.0,6549.0,10746.0,22636.0,12094.0,22369.0,25680.0,58177.0,71064.0,85503.0,104840.0,67581.0,18662.0,2060.0
981,その他の腫瘍用薬,オキサリプラチン,注射剤,834812.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,2366.0,5665.0,15348.0,34307.0,48113.0,68081.0,93648.0,127330.0,94499.0,34635.0,3818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,1487.0,4108.0,9554.0,19769.0,23928.0,31738.0,40733.0,61452.0,46756.0,16526.0,1222.0,0.0,0.0,0.0
1359,ビタミンＢ剤（ビタミンＢ１剤を除く。）,メコバラミン,カプセル剤,833975.0,0.0,0.0,0.0,0.0,0.0,1871.0,2440.0,3447.0,5325.0,4942.0,14240.0,13140.0,35387.0,41931.0,45836.0,59491.0,55284.0,35929.0,13923.0,0.0,0.0,0.0,0.0,1026.0,2067.0,2361.0,3341.0,1680.0,4833.0,8940.0,19859.0,20346.0,29659.0,21009.0,39497.0,75175.0,64053.0,85833.0,66211.0,35028.0,8496.0,0.0
4728,眼科用剤,※未登録：ラタノプロスト点眼液０．００５％「わかもと」,点眼・点耳・点鼻剤,833660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1540.0,4848.0,10011.0,15383.0,22885.0,30609.0,42381.0,64661.0,70889.0,60354.0,34389.0,13823.0,1818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1105.0,3668.0,7528.0,14193.0,19905.0,26248.0,38734.0,65878.0,79335.0,82142.0,61607.0,33365.0,10406.0,1280.0
5789,血液代用剤,※未登録：生理食塩液ＰＬ「フソー」　５００ｍＬ,注射剤,828429.0,3257.0,1800.0,3305.0,4634.0,4116.0,4007.0,3886.0,5456.0,8487.0,14186.0,22278.0,28073.0,35556.0,48395.0,70221.0,74534.0,63362.0,41181.0,17013.0,4563.0,0.0,2338.0,1299.0,1598.0,2846.0,3179.0,5370.0,7603.0,9906.0,11615.0,15373.0,17696.0,19694.0,22594.0,28333.0,44219.0,48289.0,48324.0,39806.0,25098.0,8924.0,897.0
4492,生薬,ショウマ,その他（内服）,827828.0,0.0,0.0,1576.0,5989.0,3842.0,2239.0,1329.0,9431.0,14130.0,15387.0,19023.0,23319.0,30083.0,30722.0,25078.0,23248.0,15099.0,4178.0,0.0,1092.0,0.0,0.0,0.0,1881.0,6030.0,5339.0,9497.0,11430.0,19839.0,46563.0,52734.0,77347.0,74471.0,68976.0,62926.0,53119.0,41507.0,23248.0,12200.0,4018.0,0.0,0.0
2934,外皮用殺菌消毒剤,※未登録：ベンザルコニウム塩化物液　０．０２５％,点眼・点耳・点鼻剤,823988.0,6703.0,9920.0,10685.0,31652.0,3343.0,3989.0,2097.0,4886.0,5555.0,20809.0,29744.0,19797.0,29288.0,32603.0,48057.0,48458.0,42216.0,27135.0,12656.0,3882.0,0.0,13301.0,5675.0,9290.0,6911.0,18006.0,18277.0,19004.0,17435.0,20522.0,16685.0,42085.0,22023.0,25593.0,24235.0,24841.0,34619.0,41887.0,32824.0,18087.0,6943.0,0.0
2994,外皮用殺菌消毒剤,エタノール,点眼・点耳・点鼻剤,823833.0,1212.0,2100.0,25098.0,23098.0,11256.0,10255.0,8784.0,10154.0,10899.0,8152.0,24579.0,17886.0,33566.0,15182.0,24419.0,28093.0,42437.0,20056.0,2511.0,1035.0,0.0,0.0,1500.0,15221.0,18749.0,40716.0,5077.0,23012.0,7658.0,8895.0,9853.0,10759.0,12750.0,17481.0,15973.0,31041.0,59769.0,69077.0,60050.0,28648.0,6390.0,0.0
4125,漢方製剤,※未登録：テイコク当帰芍薬散エキス顆粒,散剤・顆粒剤,815927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4963.0,6195.0,0.0,0.0,2923.0,6521.0,8623.0,1708.0,2730.0,0.0,0.0,0.0,0.0,0.0,1193.0,11153.0,14901.0,44311.0,70066.0,48525.0,56216.0,126945.0,116533.0,60968.0,62211.0,40031.0,36050.0,29130.0,26359.0,21613.0,7376.0,0.0,0.0
6013,血管収縮剤,※未登録：ミドドリン塩酸塩錠２ｍｇ「テバ」,錠剤,815359.0,0.0,2087.0,40679.0,32455.0,5038.0,2485.0,3974.0,1918.0,2331.0,5298.0,15486.0,19778.0,19409.0,23666.0,43803.0,39151.0,39102.0,23246.0,10237.0,1151.0,0.0,0.0,1645.0,62621.0,67525.0,22950.0,17186.0,15767.0,13311.0,21897.0,23913.0,20673.0,22412.0,22270.0,19926.0,28084.0,27609.0,32735.0,27467.0,12796.0,8499.0,0.0
5143,糖尿病用剤,※未登録：ピオグリタゾンＯＤ錠１５ｍｇ「ケミファ」,錠剤,814186.0,0.0,0.0,0.0,0.0,0.0,0.0,2758.0,0.0,8196.0,17227.0,42638.0,41308.0,47270.0,57411.0,87811.0,100225.0,64940.0,29088.0,5595.0,1748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2241.0,4375.0,9302.0,13208.0,16829.0,20541.0,37042.0,54764.0,56038.0,47248.0,24702.0,7914.0,1107.0,0.0
